gene,gene_ensembl_id,gene_full_name,baseMean,avg_log2FC,lfcSE,stat,p_val,p_val_adj,mean_counts_group1,mean_counts_group2,CHR,Significance
Gm3164,ENSMUSG00000091418,predicted gene 3164,43.2966270401106,-1.66743712283822,0.428638383445859,-3.89007888055558,1.0021164210129099E-4,2.6509489934718501E-3,20.2362451528206,66.3570089274006,14,Significantly Down
Gm31645,ENSMUSG00000117358,"predicted gene, 31645",161.976816733246,0.415470145952629,0.222016516850069,1.87134791522381,6.1296873185724902E-2,0.19141216068793401,183.978385419899,139.975248046592,17,Not Significant
Gm31659,ENSMUSG00000110489,"predicted gene, 31659",49.4079794358876,1.05788116403023,0.346628193735236,3.05191898163443,2.2738346503338499E-3,2.4414917450275402E-2,67.4252199106793,31.3907389610959,8,Not Significant
Gm31683,ENSMUSG00000114662,"predicted gene, 31683",168.83849111192,-0.311486912205526,0.249254532552031,-1.24967401401419,0.21141865368114501,0.40962117581103402,151.078019998678,186.598962225161,13,Not Significant
Gm31698,ENSMUSG00000111669,"predicted gene, 31698",23.2096787356583,-1.42748299627589,0.442340593952143,-3.22711280807823,1.25046150490977E-3,1.6178868293430699E-2,12.518174218828,33.9011832524886,9,Not Significant
Gm31704,ENSMUSG00000120436,"predicted gene, 31704",19.3187794373857,-0.922581845668467,0.520226399802853,-1.77342373631575,7.6158518695099903E-2,0.218924113956595,13.0680679045544,25.5694909702171,17,Not Significant
Gm31706,ENSMUSG00000118013,"predicted gene, 31706",21.0913680069928,0.170209181203942,0.490345500763719,0.347120919716483,0.72850047783810501,0.84471723283187705,21.6830367011777,20.4996993128079,18,Not Significant
Gm31718,ENSMUSG00000110697,"predicted gene, 31718",54.3567784831598,-0.398697357236155,0.293184497892941,-1.35988553317626,0.173866149692123,0.36260966802316302,47.0954965918391,61.6180603744805,8,Not Significant
Gm31728,ENSMUSG00000102923,"predicted gene, 31728",79.0014594831555,-0.288797204605739,0.316871559250753,-0.911401469064007,0.36208387985941598,0.56491614193543405,69.9455107615899,88.0574082047211,1,Not Significant
Gm31749,ENSMUSG00000108617,"predicted gene, 31749",8.60403141580951,0.729354096334787,0.744895621089724,0.979135969772247,0.32751280094403801,,10.6582546030685,6.54980822855056,7,Not Significant
