gene,gene_ensembl_id,gene_full_name,baseMean,avg_log2FC,lfcSE,stat,p_val,p_val_adj,mean_counts_group1,mean_counts_group2,CHR,Significance
1700010I14Rik,ENSMUSG00000023873,RIKEN cDNA 1700010I14 gene,368.68492458466,0.30972561677167498,0.177195375566898,1.74793284407551,8.04756567735148E-2,0.38210959789244497,408.194859283642,329.174989885678,17,Not Significant
1700010K23Rik,ENSMUSG00000092599,RIKEN cDNA 1700010K23 gene,119.968445248721,-0.84526395391652998,0.372337447170674,-2.27015563526994,2.3198141710039401E-2,0.20028446209101899,86.5584186367513,153.378471860691,16,Not Significant
1700010K24Rik,ENSMUSG00000085102,RIKEN cDNA 1700010K24 gene,394.026343576916,0.32911554386582098,0.249745363285338,1.31780442101662,0.18756912758962599,0.56380862526169995,438.435962345509,349.616724808323,3,Not Significant
1700011L22Rik,ENSMUSG00000031682,RIKEN cDNA 1700011L22 gene,51.9873880376811,-0.48636274399077001,0.434648840881235,-1.1189785828134,0.26314927605037303,0.64714979178684795,43.6796623051458,60.2951137702163,8,Not Significant
1700012B09Rik,ENSMUSG00000031927,RIKEN cDNA 1700012B09 gene,129.177486064098,-0.36852728886714198,0.627194049723215,-0.587580971199863,0.55681358656645996,0.84397790239764103,112.985366724912,145.369605403284,9,Not Significant
1700012I11Rik,ENSMUSG00000102069,RIKEN cDNA 1700012I11 gene,16.1276554839769,-0.35302922719130903,0.607084765489943,-0.581515543231264,0.560893045679552,,14.4089289373056,17.8463820306482,15,Not Significant
1700013M08Rik,ENSMUSG00000106586,RIKEN cDNA 1700013M08 gene,34.6522334327442,-0.64451149413800501,0.495005835082006,-1.3020280741362,0.19290678873304201,0.57012721716088299,27.5120844723478,41.7923823931406,5,Not Significant
1700015H07Rik,ENSMUSG00000115761,RIKEN cDNA 1700015H07 gene,545.309426561605,-0.38760274674503697,0.254819227231306,-1.52108909110379,0.12823748165193999,0.47800789711504899,472.937782038689,617.68107108452,15,Not Significant
1700015O11Rik,ENSMUSG00000097671,RIKEN cDNA 1700015O11 gene,13.5028110827269,-0.979384154982473,0.613171176566395,-1.59724428089849,0.11021126566188,,8.93735917117825,18.0682629942756,6,Not Significant
1700016J18Rik,ENSMUSG00000111103,RIKEN cDNA 1700016J18 gene,117.039691991004,0.26595586652751801,0.284311654073088,0.935437794115708,0.34956272724607501,0.71863034204759701,127.726901861227,106.35248212078,10,Not Significant
1700016K05Rik,ENSMUSG00000114563,RIKEN cDNA 1700016K05 gene,549.12949621424,-0.37641727743878201,0.237612732620857,-1.58416290779925,0.11315665176652701,0.44944435056763199,478.423761245688,619.835231182791,17,Not Significant
1700016P03Rik,ENSMUSG00000085609,RIKEN cDNA 1700016P03 gene,667.410215265383,0.92035832621626401,0.461490868286087,1.9943153580359,4.6117601904543198E-2,0.289558474163709,873.837031493248,460.983399037518,11,Not Significant
